order_date,sku_id,quantity,channel,region
2026-02-26,SKU-007,34.8,retail,Midwest
2026-02-27,SKU-007,27.6,online,West
2026-02-28,SKU-007,42.3,retail,Southwest
2026-03-01,SKU-007,51.4,online,Southeast
2026-03-02,SKU-007,34.1,retail,West
2026-03-03,SKU-007,37.4,retail,Southwest
2026-03-04,SKU-007,27.9,online,Southwest
2026-03-05,SKU-007,26.0,online,Southeast
2026-03-06,SKU-007,34.6,retail,Southwest
2026-03-07,SKU-007,42.2,online,Midwest
2026-03-08,SKU-007,47.1,online,Southeast
2026-03-09,SKU-007,34.4,online,Midwest
2026-03-10,SKU-007,28.6,retail,West
2026-03-11,SKU-007,35.9,online,Southwest
2026-03-12,SKU-007,31.7,retail,West
2026-03-13,SKU-007,36.3,retail,West
2026-03-14,SKU-007,37.2,online,Southeast
2026-03-15,SKU-007,35.1,online,West
2026-03-16,SKU-007,37.4,wholesale,West
2026-03-17,SKU-007,24.7,wholesale,Southeast
2026-03-18,SKU-007,34.1,online,Southeast
2026-03-19,SKU-007,27.1,online,West
2026-03-20,SKU-007,26.4,retail,Southeast
2026-03-21,SKU-007,37.2,online,Northeast
2026-03-22,SKU-007,34.2,online,West
2026-03-23,SKU-007,28.0,wholesale,West
2026-03-24,SKU-007,22.1,retail,Midwest
2026-03-25,SKU-007,35.8,wholesale,Southwest
2026-03-26,SKU-007,24.6,retail,Southeast
2026-03-27,SKU-007,25.0,wholesale,Midwest
2026-03-28,SKU-007,28.5,online,Southwest
2026-03-29,SKU-007,37.0,online,Northeast
2026-03-30,SKU-007,25.8,online,Southwest
2026-03-31,SKU-007,29.9,online,Southeast
2026-04-01,SKU-007,26.2,wholesale,Midwest
2026-04-02,SKU-007,31.9,online,West
2026-04-03,SKU-007,21.4,online,Southeast
2026-04-04,SKU-007,29.1,online,Southwest
2026-04-05,SKU-007,33.2,online,Northeast
2026-04-06,SKU-007,26.1,retail,Southwest
2026-04-07,SKU-007,29.4,retail,Northeast
2026-04-08,SKU-007,29.8,retail,Northeast
2026-04-09,SKU-007,21.3,online,West
2026-04-10,SKU-007,25.7,retail,West
2026-04-11,SKU-007,36.3,online,Northeast
2026-04-12,SKU-007,34.7,retail,Southwest
2026-04-13,SKU-007,23.9,retail,Southeast
2026-04-14,SKU-007,25.8,wholesale,Southwest
2026-04-15,SKU-007,29.6,online,Northeast
2026-04-16,SKU-007,30.4,online,Southwest
2026-04-17,SKU-007,22.5,online,Southwest
2026-04-18,SKU-007,39.4,online,West
2026-04-19,SKU-007,33.4,online,West
2026-04-20,SKU-007,31.4,retail,West
2026-04-21,SKU-007,23.7,online,Northeast
2026-04-22,SKU-007,31.0,retail,West
2026-04-23,SKU-007,21.2,online,Southwest
2026-04-24,SKU-007,20.1,retail,Midwest
2026-04-25,SKU-007,32.9,online,Midwest
2026-04-26,SKU-007,31.7,online,Southeast
2026-04-27,SKU-007,29.8,wholesale,Midwest
2026-04-28,SKU-007,28.8,online,Northeast
2026-04-29,SKU-007,19.8,retail,Northeast
2026-04-30,SKU-007,18.7,online,Southeast
2026-05-01,SKU-007,22.5,wholesale,Southwest
2026-05-02,SKU-007,26.2,retail,Midwest
2026-05-03,SKU-007,40.0,online,West
2026-05-04,SKU-007,23.0,online,West
2026-05-05,SKU-007,26.3,online,West
2026-05-06,SKU-007,25.7,retail,Northeast
2026-05-07,SKU-007,19.4,retail,Southeast
2026-05-08,SKU-007,19.0,wholesale,West
2026-05-09,SKU-007,32.8,retail,Southeast
2026-05-10,SKU-007,35.1,retail,Southwest
2026-05-11,SKU-007,17.8,retail,Southeast
2026-05-12,SKU-007,22.9,online,West
2026-05-13,SKU-007,22.3,online,Midwest
2026-05-14,SKU-007,17.3,wholesale,Southwest
2026-05-15,SKU-007,25.8,retail,Southwest
2026-05-16,SKU-007,23.6,wholesale,Midwest
2026-05-17,SKU-007,32.3,retail,Southwest
2026-05-18,SKU-007,17.8,retail,Southeast
2026-05-19,SKU-007,22.0,retail,West
2026-05-20,SKU-007,18.2,retail,Southwest
2026-05-21,SKU-007,17.1,retail,Southeast
2026-05-22,SKU-007,22.0,online,West
2026-05-23,SKU-007,31.2,online,West
2026-05-24,SKU-007,28.0,online,Midwest
2026-05-25,SKU-007,16.7,online,West
2026-05-26,SKU-007,20.4,online,West
2026-05-27,SKU-007,20.7,retail,Northeast
2026-05-28,SKU-007,25.0,online,Northeast
2026-05-29,SKU-007,26.2,retail,Northeast
2026-05-30,SKU-007,20.4,online,Southwest
2026-05-31,SKU-007,30.4,retail,Southwest
2026-06-01,SKU-007,25.6,retail,Southwest
2026-06-02,SKU-007,21.3,retail,West
2026-06-03,SKU-007,25.2,online,Northeast
2026-06-04,SKU-007,23.7,retail,Midwest
2026-06-05,SKU-007,21.0,retail,West
2026-06-06,SKU-007,27.3,online,West
2026-06-07,SKU-007,23.2,retail,Southeast
2026-06-08,SKU-007,15.1,online,Midwest
2026-06-09,SKU-007,20.5,online,Northeast
2026-06-10,SKU-007,15.4,online,Southeast
2026-06-11,SKU-007,23.1,retail,West
2025-12-14,SKU-008,32.3,retail,Southeast
2025-12-15,SKU-008,27.0,wholesale,Southeast
2025-12-16,SKU-008,32.6,retail,Midwest
2025-12-17,SKU-008,26.8,online,Southwest
2025-12-18,SKU-008,38.4,wholesale,West
2025-12-19,SKU-008,35.9,wholesale,Southeast
2025-12-20,SKU-008,49.7,online,Northeast
2025-12-21,SKU-008,41.4,online,Southwest
2025-12-22,SKU-008,33.1,retail,Southeast
2025-12-23,SKU-008,36.5,online,Southeast
2025-12-24,SKU-008,26.7,retail,Southwest
2025-12-25,SKU-008,56.5,retail,West
2025-12-26,SKU-008,32.0,retail,Southeast
2025-12-27,SKU-008,35.8,wholesale,Midwest
2025-12-28,SKU-008,39.5,online,West
2025-12-29,SKU-008,35.1,wholesale,Southwest
2025-12-30,SKU-008,30.1,retail,Midwest
2025-12-31,SKU-008,37.0,wholesale,Southeast
2026-01-01,SKU-008,40.4,retail,Midwest
2026-01-02,SKU-008,36.6,wholesale,Southeast
2026-01-03,SKU-008,50.3,retail,Southeast
2026-01-04,SKU-008,40.6,retail,Midwest
2026-01-05,SKU-008,37.0,retail,Southwest
2026-01-06,SKU-008,33.2,retail,West
2026-01-07,SKU-008,36.4,wholesale,Southwest
2026-01-08,SKU-008,42.5,retail,Northeast
2026-01-09,SKU-008,33.9,online,Southeast
2026-01-10,SKU-008,31.5,online,Midwest
2026-01-11,SKU-008,45.7,online,Midwest
2026-01-12,SKU-008,36.6,online,Northeast
2026-01-13,SKU-008,36.8,online,Southwest
2026-01-14,SKU-008,25.7,retail,Northeast
2026-01-15,SKU-008,50.5,retail,Southwest
2026-01-16,SKU-008,39.7,retail,Southwest
2026-01-17,SKU-008,38.4,retail,Midwest
2026-01-18,SKU-008,44.6,online,West
2026-01-19,SKU-008,31.8,wholesale,Midwest
2026-01-20,SKU-008,41.5,online,Midwest
2026-01-21,SKU-008,28.7,wholesale,West
2026-01-22,SKU-008,55.8,wholesale,Midwest
2026-01-23,SKU-008,38.0,retail,Southwest
2026-01-24,SKU-008,34.6,retail,Southeast
2026-01-25,SKU-008,36.6,online,Northeast
2026-01-26,SKU-008,28.4,online,Southwest
2026-01-27,SKU-008,27.3,online,Midwest
2026-01-28,SKU-008,34.7,online,Southwest
2026-01-29,SKU-008,56.3,online,West
2026-01-30,SKU-008,37.3,online,Southeast
2026-01-31,SKU-008,49.7,retail,Southwest
2026-02-01,SKU-008,47.9,online,Southwest
2026-02-02,SKU-008,34.7,online,Midwest
2026-02-03,SKU-008,34.2,wholesale,Southwest
2026-02-04,SKU-008,26.5,retail,West
2026-02-05,SKU-008,49.1,online,Midwest
2026-02-06,SKU-008,29.1,online,Midwest
2026-02-07,SKU-008,37.5,online,Southwest
2026-02-08,SKU-008,41.6,wholesale,Northeast
2026-02-09,SKU-008,27.4,online,Southeast
2026-02-10,SKU-008,40.8,retail,Southwest
2026-02-11,SKU-008,29.6,online,Midwest
2026-02-12,SKU-008,45.3,retail,Northeast
2026-02-13,SKU-008,32.0,retail,Midwest
2026-02-14,SKU-008,31.3,retail,Midwest
2026-02-15,SKU-008,41.4,retail,West
2026-02-16,SKU-008,26.2,wholesale,Southeast
2026-02-17,SKU-008,30.9,online,Northeast
2026-02-18,SKU-008,28.3,wholesale,Southwest
2026-02-19,SKU-008,49.1,retail,Southeast
2026-02-20,SKU-008,36.9,retail,West
2026-02-21,SKU-008,48.1,online,West
2026-02-22,SKU-008,44.2,wholesale,Southeast
2026-02-23,SKU-008,25.9,retail,Northeast
2026-02-24,SKU-008,27.0,online,Midwest
2026-02-25,SKU-008,35.1,retail,Southeast
2026-02-26,SKU-008,58.4,online,West
2026-02-27,SKU-008,36.3,online,Northeast
2026-02-28,SKU-008,39.0,online,Northeast
2026-03-01,SKU-008,44.2,retail,Southwest
2026-03-02,SKU-008,26.4,retail,Midwest
2026-03-03,SKU-008,41.4,online,Midwest
2026-03-04,SKU-008,36.0,online,West
2026-03-05,SKU-008,45.7,retail,Northeast
2026-03-06,SKU-008,33.7,retail,Southeast
2026-03-07,SKU-008,46.5,retail,Southwest
2026-03-08,SKU-008,37.1,retail,Midwest
2026-03-09,SKU-008,37.2,wholesale,Midwest
2026-03-10,SKU-008,42.0,online,Southwest
2026-03-11,SKU-008,28.1,online,Southwest
2026-03-12,SKU-008,51.0,retail,Northeast
2026-03-13,SKU-008,30.9,retail,Midwest
2026-03-14,SKU-008,35.5,wholesale,Southwest
2026-03-15,SKU-008,34.1,online,Southwest
2026-03-16,SKU-008,40.0,online,Southeast
2026-03-17,SKU-008,37.2,retail,Northeast
2026-03-18,SKU-008,40.3,wholesale,Southwest
2026-03-19,SKU-008,47.8,retail,Midwest
2026-03-20,SKU-008,37.3,online,Southeast
2026-03-21,SKU-008,46.3,online,Midwest
2026-03-22,SKU-008,38.6,retail,Southeast
2026-03-23,SKU-008,27.5,retail,Southeast
2026-03-24,SKU-008,31.2,online,Southwest
2026-03-25,SKU-008,37.1,retail,Southeast
2026-03-26,SKU-008,50.5,online,Midwest
2026-03-27,SKU-008,42.3,online,Midwest
2026-03-28,SKU-008,36.4,online,West
2026-03-29,SKU-008,37.0,online,Midwest
2026-03-30,SKU-008,40.9,online,Midwest
2026-03-31,SKU-008,39.2,online,Northeast
2026-04-01,SKU-008,28.9,retail,Midwest
2026-04-02,SKU-008,57.8,online,Southwest
2026-04-03,SKU-008,29.3,retail,Northeast
2026-04-04,SKU-008,46.5,wholesale,Southwest
2026-04-05,SKU-008,44.5,retail,Southwest
2026-04-06,SKU-008,32.9,retail,Northeast
2026-04-07,SKU-008,35.4,retail,Southwest
2026-04-08,SKU-008,34.1,retail,Midwest
2026-04-09,SKU-008,46.5,wholesale,Southwest
2026-04-10,SKU-008,38.6,online,West
2026-04-11,SKU-008,41.9,online,Midwest
2026-04-12,SKU-008,41.9,retail,Southwest
2026-04-13,SKU-008,37.8,retail,Southeast
2026-04-14,SKU-008,33.7,online,Southwest
2026-04-15,SKU-008,37.4,wholesale,West
2026-04-16,SKU-008,60.0,online,West
2026-04-17,SKU-008,30.0,online,Southeast
2026-04-18,SKU-008,32.4,online,Midwest
2026-04-19,SKU-008,39.6,wholesale,Northeast
2026-04-20,SKU-008,26.7,retail,Northeast
2026-04-21,SKU-008,38.2,retail,Midwest
2026-04-22,SKU-008,40.5,online,Southwest
2026-04-23,SKU-008,51.1,online,West
2026-04-24,SKU-008,32.4,retail,Northeast
2026-04-25,SKU-008,42.4,online,Southeast
2026-04-26,SKU-008,42.4,online,Midwest
2026-04-27,SKU-008,34.5,online,Southwest
2026-04-28,SKU-008,26.2,wholesale,West
2026-04-29,SKU-008,29.0,online,Midwest
2026-04-30,SKU-008,42.3,online,Midwest
2026-05-01,SKU-008,36.6,retail,Southeast
2026-05-02,SKU-008,40.3,online,Northeast
2026-05-03,SKU-008,41.8,online,Southeast
2026-05-04,SKU-008,36.4,retail,West
2026-05-05,SKU-008,26.5,online,Southwest
2026-05-06,SKU-008,36.5,online,Southwest
2026-05-07,SKU-008,38.1,retail,Northeast
2026-05-08,SKU-008,29.1,wholesale,Southwest
2026-05-09,SKU-008,51.9,retail,Southwest
2026-05-10,SKU-008,45.2,wholesale,Midwest
2026-05-11,SKU-008,42.7,online,Southwest
2026-05-12,SKU-008,43.5,wholesale,Southeast
2026-05-13,SKU-008,30.0,online,Southeast
2026-05-14,SKU-008,57.0,retail,Southeast
2026-05-15,SKU-008,37.1,retail,Southeast
2026-05-16,SKU-008,47.1,online,West
2026-05-17,SKU-008,44.4,online,West
2026-05-18,SKU-008,33.0,online,Southeast
2026-05-19,SKU-008,35.4,wholesale,West
2026-05-20,SKU-008,40.7,retail,Southeast
2026-05-21,SKU-008,49.2,retail,Northeast
2026-05-22,SKU-008,41.7,retail,Northeast
2026-05-23,SKU-008,33.8,retail,Southwest
2026-05-24,SKU-008,43.3,online,West
2026-05-25,SKU-008,35.5,online,Northeast
2026-05-26,SKU-008,38.6,online,West
2026-05-27,SKU-008,40.2,online,Southwest
2026-05-28,SKU-008,57.5,wholesale,Southwest
2026-05-29,SKU-008,28.1,online,West
2026-05-30,SKU-008,48.2,wholesale,Northeast
2026-05-31,SKU-008,37.9,wholesale,West
2026-06-01,SKU-008,30.9,online,Northeast
2026-06-02,SKU-008,36.6,online,Northeast
2026-06-03,SKU-008,33.0,online,Midwest
2026-06-04,SKU-008,47.7,online,West
2026-06-05,SKU-008,37.9,online,Southwest
2026-06-06,SKU-008,41.0,online,Midwest
2026-06-07,SKU-008,53.1,online,Southeast
2026-06-08,SKU-008,33.7,retail,West
2026-06-09,SKU-008,29.6,retail,West
2026-06-10,SKU-008,30.9,online,Midwest
2026-06-11,SKU-008,57.0,online,Southeast
2025-12-14,SKU-009,16.1,retail,Southeast
2025-12-15,SKU-009,10.9,retail,Southeast
2025-12-16,SKU-009,8.9,retail,Midwest
2025-12-17,SKU-009,12.8,retail,Northeast
2025-12-18,SKU-009,9.2,wholesale,Northeast
2025-12-19,SKU-009,12.7,retail,West
2025-12-20,SKU-009,18.9,online,Northeast
2025-12-21,SKU-009,11.6,online,Southwest
2025-12-22,SKU-009,8.3,online,West
2025-12-23,SKU-009,11.4,retail,Southwest
2025-12-24,SKU-009,8.4,retail,Southeast
2025-12-25,SKU-009,11.4,online,Southeast
2025-12-26,SKU-009,12.5,wholesale,Southwest
2025-12-27,SKU-009,13.4,online,Southwest
2025-12-28,SKU-009,12.8,retail,Southwest
2025-12-29,SKU-009,8.7,online,Southeast
2025-12-30,SKU-009,11.2,wholesale,Northeast
2025-12-31,SKU-009,12.9,retail,Midwest
2026-01-01,SKU-009,11.2,online,Southeast
2026-01-02,SKU-009,10.3,retail,Northeast
2026-01-03,SKU-009,17.5,retail,Southwest
2026-01-04,SKU-009,14.8,online,Midwest
2026-01-05,SKU-009,8.7,wholesale,West
2026-01-06,SKU-009,12.1,retail,Midwest
2026-01-07,SKU-009,8.3,retail,Southwest
2026-01-08,SKU-009,7.8,online,Northeast
2026-01-09,SKU-009,11.3,wholesale,Southwest
2026-01-10,SKU-009,16.0,retail,West
2026-01-11,SKU-009,14.5,retail,Southeast
2026-01-12,SKU-009,10.9,wholesale,West
2026-01-13,SKU-009,10.4,wholesale,Northeast
2026-01-14,SKU-009,9.4,online,West
2026-01-15,SKU-009,10.1,wholesale,Southeast
2026-01-16,SKU-009,10.8,online,Midwest
2026-01-17,SKU-009,13.4,online,Midwest
2026-01-18,SKU-009,9.8,online,Midwest
2026-01-19,SKU-009,7.3,wholesale,West
2026-01-20,SKU-009,8.3,online,Southwest
2026-01-21,SKU-009,8.0,wholesale,Southeast
2026-01-22,SKU-009,9.0,online,Southeast
2026-01-23,SKU-009,10.6,online,Southeast
2026-01-24,SKU-009,14.8,retail,Midwest
2026-01-25,SKU-009,8.9,online,Northeast
2026-01-26,SKU-009,9.6,retail,Southwest
2026-01-27,SKU-009,6.6,wholesale,Northeast
2026-01-28,SKU-009,10.2,online,Midwest
2026-01-29,SKU-009,8.6,wholesale,Southwest
2026-01-30,SKU-009,10.1,online,Southwest
2026-01-31,SKU-009,10.7,online,Southwest
2026-02-01,SKU-009,8.3,retail,West
2026-02-02,SKU-009,8.3,retail,Southwest
2026-02-03,SKU-009,7.7,wholesale,Southeast
2026-02-04,SKU-009,8.1,online,Southwest
2026-02-05,SKU-009,8.0,retail,Northeast
2026-02-06,SKU-009,8.9,online,Northeast
2026-02-07,SKU-009,10.5,retail,Midwest
2026-02-08,SKU-009,8.2,online,Midwest
2026-02-09,SKU-009,7.9,retail,Midwest
2026-02-10,SKU-009,6.7,online,West
2026-02-11,SKU-009,8.7,online,West
2026-02-12,SKU-009,7.0,online,Southeast
2026-02-13,SKU-009,9.6,retail,Northeast
2026-02-14,SKU-009,12.2,retail,Southwest
2026-02-15,SKU-009,9.0,online,Southeast
2026-02-16,SKU-009,8.8,retail,West
2026-02-17,SKU-009,8.7,online,West
2026-02-18,SKU-009,6.1,wholesale,Southwest
2026-02-19,SKU-009,7.6,online,West
2026-02-20,SKU-009,6.7,retail,Southwest
2026-02-21,SKU-009,8.1,online,Southeast
2026-02-22,SKU-009,6.9,retail,West
2026-02-23,SKU-009,8.5,online,Midwest
2026-02-24,SKU-009,6.4,online,Southwest
2026-02-25,SKU-009,8.7,online,Northeast
2026-02-26,SKU-009,6.8,online,Southwest
2026-02-27,SKU-009,6.0,retail,Southwest
2026-02-28,SKU-009,8.4,retail,Midwest
2026-03-01,SKU-009,7.8,retail,West
2026-03-02,SKU-009,8.3,online,Midwest
2026-03-03,SKU-009,6.8,wholesale,Southeast
2026-03-04,SKU-009,7.4,wholesale,West
2026-03-05,SKU-009,7.3,retail,Northeast
2026-03-06,SKU-009,5.4,online,Midwest
2026-03-07,SKU-009,8.8,online,Midwest
2026-03-08,SKU-009,8.6,online,West
2026-03-09,SKU-009,7.7,wholesale,Southwest
2026-03-10,SKU-009,6.8,online,Southeast
2026-03-11,SKU-009,5.6,online,Southeast
2026-03-12,SKU-009,7.2,wholesale,Northeast
2026-03-13,SKU-009,5.6,online,Northeast
2026-03-14,SKU-009,7.3,wholesale,Southwest
2026-03-15,SKU-009,6.1,retail,Southwest
2026-03-16,SKU-009,7.4,online,Midwest
2026-03-17,SKU-009,6.9,online,West
2026-03-18,SKU-009,5.8,online,Midwest
2026-03-19,SKU-009,6.2,online,Southwest
2026-03-20,SKU-009,7.5,online,Midwest
2026-03-21,SKU-009,10.7,online,West
2026-03-22,SKU-009,7.6,wholesale,Midwest
2026-03-23,SKU-009,6.5,online,Southwest
2026-03-24,SKU-009,5.3,retail,Southwest
2026-03-25,SKU-009,6.1,retail,Southwest
2026-03-26,SKU-009,5.7,online,Southwest
2026-03-27,SKU-009,5.4,online,Midwest
2026-03-28,SKU-009,8.3,online,Midwest
2026-03-29,SKU-009,5.7,retail,Southeast
2026-03-30,SKU-009,5.7,online,Northeast
2026-03-31,SKU-009,6.8,online,West
2026-04-01,SKU-009,5.6,retail,Midwest
2026-04-02,SKU-009,6.5,retail,Southwest
2026-04-03,SKU-009,5.8,online,Southwest
2026-04-04,SKU-009,8.5,online,West
2026-04-05,SKU-009,8.7,online,Northeast
2026-04-06,SKU-009,5.9,online,Southwest
2026-04-07,SKU-009,7.1,retail,Midwest
2026-04-08,SKU-009,6.6,retail,Midwest
2026-04-09,SKU-009,5.9,wholesale,Southeast
2026-04-10,SKU-009,5.0,online,West
2026-04-11,SKU-009,9.3,online,Southwest
2026-04-12,SKU-009,7.4,online,Southeast
2026-04-13,SKU-009,4.8,retail,Southeast
2026-04-14,SKU-009,7.6,online,Southeast
2026-04-15,SKU-009,6.8,retail,Southeast
2026-04-16,SKU-009,4.9,online,Southeast
2026-04-17,SKU-009,5.7,online,West
2026-04-18,SKU-009,11.0,online,Northeast
2026-04-19,SKU-009,6.9,retail,Southeast
2026-04-20,SKU-009,4.8,retail,Northeast
2026-04-21,SKU-009,6.4,online,Midwest
2026-04-22,SKU-009,7.3,retail,Northeast
2026-04-23,SKU-009,7.8,retail,West
2026-04-24,SKU-009,7.1,online,Northeast
2026-04-25,SKU-009,7.6,retail,Northeast
2026-04-26,SKU-009,7.7,wholesale,West
2026-04-27,SKU-009,6.0,wholesale,Midwest
2026-04-28,SKU-009,5.3,retail,Southwest
2026-04-29,SKU-009,6.5,online,Midwest
2026-04-30,SKU-009,5.5,wholesale,Southeast
2026-05-01,SKU-009,8.0,online,West
2026-05-02,SKU-009,8.4,online,Midwest
2026-05-03,SKU-009,8.2,online,Southeast
2026-05-04,SKU-009,4.9,online,West
2026-05-05,SKU-009,7.2,online,Northeast
2026-05-06,SKU-009,5.8,online,Southwest
2026-05-07,SKU-009,6.1,wholesale,Northeast
2026-05-08,SKU-009,5.2,retail,Southwest
2026-05-09,SKU-009,10.9,online,Southeast
2026-05-10,SKU-009,7.4,retail,Midwest
2026-05-11,SKU-009,7.8,online,Southeast
2026-05-12,SKU-009,5.2,online,Southeast
2026-05-13,SKU-009,6.0,online,West
2026-05-14,SKU-009,7.1,retail,West
2026-05-15,SKU-009,5.9,online,Midwest
2026-05-16,SKU-009,9.1,online,Southwest
2026-05-17,SKU-009,10.3,retail,Northeast
2026-05-18,SKU-009,7.2,online,Midwest
2026-05-19,SKU-009,7.3,online,Southwest
2026-05-20,SKU-009,6.7,online,Northeast
2026-05-21,SKU-009,7.7,online,Southwest
2026-05-22,SKU-009,6.3,retail,Southwest
2026-05-23,SKU-009,12.1,online,West
2026-05-24,SKU-009,10.1,online,Midwest
2026-05-25,SKU-009,6.8,retail,Northeast
2026-05-26,SKU-009,6.0,retail,Northeast
2026-05-27,SKU-009,8.8,online,Northeast
2026-05-28,SKU-009,6.5,online,Northeast
2026-05-29,SKU-009,5.9,retail,West
2026-05-30,SKU-009,11.8,retail,Southwest
2026-05-31,SKU-009,8.3,online,Southwest
2026-06-01,SKU-009,8.7,online,Southeast
2026-06-02,SKU-009,8.5,wholesale,Northeast
2026-06-03,SKU-009,7.8,retail,Midwest
2026-06-04,SKU-009,8.2,wholesale,West
2026-06-05,SKU-009,9.4,retail,Northeast
2026-06-06,SKU-009,13.4,online,Northeast
2026-06-07,SKU-009,11.1,retail,Northeast
2026-06-08,SKU-009,10.1,wholesale,Northeast
2026-06-09,SKU-009,6.7,online,West
2026-06-10,SKU-009,7.1,retail,Southeast
2026-06-11,SKU-009,8.8,wholesale,Southwest
2025-12-14,SKU-010,19.9,online,Northeast
2025-12-15,SKU-010,14.1,retail,West
2025-12-16,SKU-010,13.8,online,Northeast
2025-12-17,SKU-010,10.5,online,West
2025-12-18,SKU-010,12.7,retail,Southwest
2025-12-19,SKU-010,15.9,online,Midwest
2025-12-20,SKU-010,18.7,retail,Midwest
2025-12-21,SKU-010,21.5,online,West
2025-12-22,SKU-010,15.1,online,Southeast
2025-12-23,SKU-010,13.5,online,Southwest
2025-12-24,SKU-010,15.9,online,West
2025-12-25,SKU-010,12.9,online,Northeast
2025-12-26,SKU-010,16.5,retail,Southwest
2025-12-27,SKU-010,13.2,wholesale,Northeast
2025-12-28,SKU-010,17.2,online,Midwest
2025-12-29,SKU-010,10.3,retail,Midwest
2025-12-30,SKU-010,16.5,retail,Southwest
2025-12-31,SKU-010,16.6,online,Northeast
2026-01-01,SKU-010,13.5,online,Midwest
2026-01-02,SKU-010,13.0,retail,Southeast
2026-01-03,SKU-010,14.9,online,Southwest
2026-01-04,SKU-010,19.0,wholesale,Northeast
2026-01-05,SKU-010,15.8,retail,Southeast
2026-01-06,SKU-010,14.2,wholesale,Southwest
2026-01-07,SKU-010,16.7,online,Midwest
2026-01-08,SKU-010,11.1,retail,West
2026-01-09,SKU-010,11.5,online,Midwest
2026-01-10,SKU-010,16.4,retail,West
2026-01-11,SKU-010,25.6,online,Southeast
2026-01-12,SKU-010,16.8,retail,Northeast
2026-01-13,SKU-010,16.0,retail,Northeast
2026-01-14,SKU-010,13.6,online,Southwest
2026-01-15,SKU-010,15.7,online,Southeast
2026-01-16,SKU-010,12.7,retail,West
2026-01-17,SKU-010,23.1,retail,Southwest
2026-01-18,SKU-010,22.2,online,Midwest
2026-01-19,SKU-010,17.9,online,Midwest
2026-01-20,SKU-010,12.5,retail,Northeast
2026-01-21,SKU-010,16.3,online,West
2026-01-22,SKU-010,16.0,retail,Southeast
2026-01-23,SKU-010,18.2,online,Southeast
2026-01-24,SKU-010,19.5,retail,Southeast
2026-01-25,SKU-010,24.0,wholesale,Southwest
2026-01-26,SKU-010,14.4,online,West
2026-01-27,SKU-010,15.1,wholesale,Northeast
2026-01-28,SKU-010,13.5,online,Midwest
2026-01-29,SKU-010,15.6,online,Southwest
2026-01-30,SKU-010,18.3,retail,Southeast
2026-01-31,SKU-010,25.7,retail,West
2026-02-01,SKU-010,25.9,online,Southeast
2026-02-02,SKU-010,14.7,online,Northeast
2026-02-03,SKU-010,14.1,online,Southwest
2026-02-04,SKU-010,21.3,wholesale,Midwest
2026-02-05,SKU-010,13.4,retail,Northeast
2026-02-06,SKU-010,16.1,online,Midwest
2026-02-07,SKU-010,18.5,retail,Southeast
2026-02-08,SKU-010,26.2,retail,Southwest
2026-02-09,SKU-010,18.0,retail,Southeast
2026-02-10,SKU-010,20.1,retail,West
2026-02-11,SKU-010,19.2,retail,Northeast
2026-02-12,SKU-010,16.3,online,Southeast
2026-02-13,SKU-010,21.3,retail,Northeast
2026-02-14,SKU-010,22.3,wholesale,Northeast
2026-02-15,SKU-010,25.4,online,Midwest
2026-02-16,SKU-010,22.5,online,West
2026-02-17,SKU-010,16.6,online,Northeast
2026-02-18,SKU-010,23.1,online,Southwest
2026-02-19,SKU-010,19.7,online,Southwest
2026-02-20,SKU-010,24.0,retail,Northeast
2026-02-21,SKU-010,18.3,wholesale,Midwest
2026-02-22,SKU-010,25.7,online,Southeast
2026-02-23,SKU-010,15.1,retail,Midwest
2026-02-24,SKU-010,21.2,online,Southwest
2026-02-25,SKU-010,17.8,online,Midwest
2026-02-26,SKU-010,24.0,wholesale,Northeast
2026-02-27,SKU-010,24.8,wholesale,Southeast
2026-02-28,SKU-010,20.4,wholesale,Southeast
2026-03-01,SKU-010,23.2,online,Southwest
2026-03-02,SKU-010,24.5,retail,West
2026-03-03,SKU-010,18.1,online,Midwest
2026-03-04,SKU-010,25.2,online,Southwest
2026-03-05,SKU-010,17.1,retail,Southwest
2026-03-06,SKU-010,21.6,retail,Southeast
2026-03-07,SKU-010,23.3,retail,Southwest
2026-03-08,SKU-010,36.6,online,Southeast
2026-03-09,SKU-010,23.1,retail,Southeast
2026-03-10,SKU-010,19.6,retail,Northeast
2026-03-11,SKU-010,18.3,retail,Southeast
2026-03-12,SKU-010,24.3,retail,West
2026-03-13,SKU-010,26.9,online,Midwest
2026-03-14,SKU-010,22.0,online,Southeast
2026-03-15,SKU-010,26.5,retail,Southwest
2026-03-16,SKU-010,23.5,retail,Southwest
2026-03-17,SKU-010,19.3,online,Northeast
2026-03-18,SKU-010,20.8,retail,West
2026-03-19,SKU-010,18.4,retail,West
2026-03-20,SKU-010,25.0,online,West
2026-03-21,SKU-010,27.4,online,Southeast
2026-03-22,SKU-010,27.9,online,Northeast
2026-03-23,SKU-010,27.7,wholesale,Southeast
2026-03-24,SKU-010,25.8,wholesale,Southeast
2026-03-25,SKU-010,18.1,wholesale,West
2026-03-26,SKU-010,27.4,online,Midwest
2026-03-27,SKU-010,27.5,wholesale,West
2026-03-28,SKU-010,26.9,online,West
2026-03-29,SKU-010,36.9,online,Southwest
2026-03-30,SKU-010,24.6,retail,Northeast
2026-03-31,SKU-010,23.8,online,Northeast
2026-04-01,SKU-010,28.1,online,Southwest
2026-04-02,SKU-010,22.5,retail,Southwest
2026-04-03,SKU-010,22.5,retail,Northeast
